merchant_id,category,state,total_txn_count,total_volume,fraud_rate,risk_score,risk_label
MRC02511,Transfer_P2P,Lagos,72,1740633.5,0.0,2.7443791e-06,Very Low
MRC02776,Online_Ecommerce,Ogun,80,3226656.1,0.0125,2.7423566e-06,Very Low
MRC01484,POS_Fuel,Rivers,120,1891648.28,0.0083333333333333,2.7399828e-06,Very Low
MRC03013,POS_Supermarket,Lagos,42,296030.91,0.0,2.7357373e-06,Very Low
MRC04710,POS_Retail,Delta,49,437603.24,0.0,2.7316523e-06,Very Low
MRC03219,POS_Pharmacy,Lagos,2122,12847010.07,0.0169651272384542,2.729876e-06,Very Low
MRC01621,POS_Electronics,Enugu,283,24191634.62,0.0070671378091872,2.726075e-06,Very Low
MRC04136,POS_Electronics,Cross River,157,13724935.58,0.019108280254777,2.7213864e-06,Very Low
MRC02347,POS_Restaurant,Abuja,90,488443.09,0.0222222222222222,2.7209974e-06,Very Low
MRC03173,POS_Pharmacy,Bayelsa,130,802162.4,0.023076923076923,2.7169108e-06,Very Low
MRC03965,POS_Restaurant,Rivers,50,262661.72,0.0,2.714155e-06,Very Low
MRC03796,Online_Ecommerce,Rivers,61,2088610.95,0.0,2.7088463e-06,Very Low
MRC00993,POS_Fashion,Bayelsa,52,1441908.63,0.0,2.706458e-06,Very Low
MRC02610,POS_Fuel,Benue,60,834379.25,0.0166666666666666,2.704337e-06,Very Low
MRC02017,POS_Retail,Abia,84,845438.02,0.0119047619047619,2.7023675e-06,Very Low
MRC01211,POS_Pharmacy,Anambra,59,364406.22,0.0169491525423728,2.6960606e-06,Very Low
MRC02190,POS_Restaurant,Edo,169,928699.99,0.0236686390532544,2.6924045e-06,Very Low
MRC04302,Transfer_P2P,Abuja,109,2213306.13,0.0091743119266055,2.6793155e-06,Very Low
MRC01976,POS_Fuel,Cross River,251,3726700.39,0.0159362549800796,2.6722673e-06,Very Low
MRC00974,POS_Retail,Lagos,288,3018375.21,0.0104166666666666,2.6713678e-06,Very Low
MRC02381,POS_Grocery,Kaduna,52,411466.41,0.0,2.6707464e-06,Very Low
MRC00153,Online_Ecommerce,Lagos,55,1884990.08,0.0181818181818181,2.665975e-06,Very Low
MRC01896,Transfer_P2P,Lagos,151,3012988.66,0.0132450331125827,2.6640407e-06,Very Low
MRC01687,Transfer_Business,Kwara,56,14520142.93,0.0,2.6633245e-06,Very Low
MRC04525,POS_Retail,Cross River,91,954479.42,0.0109890109890109,2.6610294e-06,Very Low
MRC04659,POS_Restaurant,Kwara,74,384245.58,0.027027027027027,2.6599484e-06,Very Low
MRC04078,POS_Retail,Anambra,92,928725.33,0.0108695652173913,2.6588225e-06,Very Low
MRC03263,POS_Grocery,Abuja,720,5964620.14,0.0041666666666666,2.6503822e-06,Very Low
MRC02316,Online_Ecommerce,Lagos,44,1685257.54,0.0,2.6492246e-06,Very Low
MRC04811,Online_Ecommerce,Bayelsa,54,1864695.17,0.0,2.6483178e-06,Very Low
MRC03452,Transfer_Business,Abia,61,14159715.48,0.0,2.64278e-06,Very Low
MRC00638,Transfer_P2P,Oyo,42,850496.59,0.0,2.6314526e-06,Very Low
MRC00500,POS_Grocery,Lagos,73,603024.65,0.0136986301369863,2.62833e-06,Very Low
MRC02247,POS_Restaurant,Enugu,75,366494.32,0.0133333333333333,2.6273626e-06,Very Low
MRC04861,POS_Retail,Lagos,77,865358.57,0.0259740259740259,2.6264934e-06,Very Low
MRC04579,POS_Retail,Kano,103,1059013.11,0.0097087378640776,2.6232392e-06,Very Low
MRC02916,POS_Supermarket,Kaduna,185,1556919.54,0.0054054054054054,2.6221637e-06,Very Low
MRC02050,POS_Restaurant,Imo,51,258850.93,0.0,2.6204636e-06,Very Low
MRC00129,POS_Retail,Anambra,52,496882.38,0.0,2.6188823e-06,Very Low
MRC04691,POS_Retail,Lagos,256,2699385.88,0.015625,2.6091923e-06,Very Low
MRC00088,Transfer_P2P,Kaduna,50,971182.66,0.0,2.6070434e-06,Very Low
MRC03595,Online_Bills,Lagos,81,1031499.27,0.0,2.605962e-06,Very Low
MRC02723,POS_Supermarket,Abuja,43,321052.51,0.0,2.6016512e-06,Very Low
MRC02763,POS_Pharmacy,Edo,56,319546.02,0.0178571428571428,2.6004134e-06,Very Low
MRC04480,POS_Electronics,Enugu,59,5521247.88,0.0,2.6000043e-06,Very Low
MRC03519,POS_Restaurant,Abuja,52,255676.76,0.0,2.5981674e-06,Very Low
MRC04923,Transfer_P2P,Abuja,41,888758.06,0.0,2.5906584e-06,Very Low
MRC01482,POS_Retail,Enugu,73,849936.52,0.0,2.589574e-06,Very Low
MRC01631,POS_Retail,Abuja,96,1011020.13,0.0208333333333333,2.5853371e-06,Very Low
MRC03029,POS_Grocery,Lagos,126,1013610.54,0.0079365079365079,2.5757565e-06,Very Low
MRC04297,POS_Fuel,Ogun,78,1167758.23,0.0,2.5726215e-06,Very Low
MRC02431,Online_Bills,Imo,49,574718.0700000001,0.0,2.5713925e-06,Very Low
MRC04397,POS_Grocery,Lagos,57,460715.27,0.0175438596491228,2.5706422e-06,Very Low
MRC03886,Online_Gaming,Bayelsa,114,377312.67,0.0087719298245614,2.5701545e-06,Very Low
MRC03906,POS_Fuel,Rivers,183,2843101.0,0.0054644808743169,2.5698064e-06,Very Low
MRC04445,Transfer_P2P,Ogun,73,1393769.87,0.0136986301369863,2.5676654e-06,Very Low
MRC03500,POS_Retail,Lagos,55,565223.71,0.0,2.5658296e-06,Very Low
MRC01225,Transfer_Business,Bayelsa,42,11053369.81,0.0,2.5652694e-06,Very Low
MRC03841,POS_Retail,Oyo,144,1408204.65,0.0069444444444444,2.5652325e-06,Very Low
MRC03803,Online_Ecommerce,Ekiti,98,3973649.79,0.0,2.5621837e-06,Very Low
MRC02433,POS_Electronics,Cross River,52,4797496.04,0.0,2.5613947e-06,Very Low
MRC03278,POS_Supermarket,Abuja,62,487602.26,0.0,2.5577012e-06,Very Low
MRC04943,POS_Fashion,Abuja,56,1312472.32,0.0,2.5513964e-06,Very Low
MRC01123,POS_Restaurant,Benue,163,814807.78,0.0,2.5494214e-06,Very Low
MRC03893,POS_Retail,Delta,181,1842892.93,0.0165745856353591,2.547407e-06,Very Low
MRC00976,POS_Retail,Enugu,44,564466.18,0.0,2.5442214e-06,Very Low
MRC04042,POS_Fuel,Lagos,76,1048985.42,0.0131578947368421,2.5382087e-06,Very Low
MRC00556,Transfer_P2P,Benue,55,1126226.57,0.0181818181818181,2.527431e-06,Very Low
MRC04637,Transfer_Business,Lagos,109,28694620.19,0.0,2.5244412e-06,Very Low
MRC01740,POS_Grocery,Kwara,46,405209.18,0.0,2.5198065e-06,Very Low
MRC04589,Online_Ecommerce,Lagos,110,3870949.84,0.009090909090909,2.5136164e-06,Very Low
MRC02414,Transfer_P2P,Kwara,66,1333913.97,0.0,2.504973e-06,Very Low
MRC02930,Online_Ecommerce,Osun,64,2500375.16,0.0,2.5022105e-06,Very Low
MRC00669,POS_Grocery,Lagos,112,893717.74,0.0178571428571428,2.5012846e-06,Very Low
MRC03926,Transfer_Business,Lagos,42,9091835.55,0.0,2.4985952e-06,Very Low
MRC01405,POS_Grocery,Kano,1203,9747170.02,0.0199501246882793,2.4979092e-06,Very Low
MRC02821,Online_Bills,Kaduna,120,1601075.75,0.0166666666666666,2.4974925e-06,Very Low
MRC04561,POS_Fashion,Anambra,41,1129104.58,0.0,2.4937274e-06,Very Low
MRC03877,Transfer_Business,Delta,111,28403987.98,0.0,2.4907918e-06,Very Low
MRC01699,POS_Restaurant,Lagos,48,229480.51,0.0,2.4895428e-06,Very Low
MRC04713,POS_Restaurant,Delta,100,482520.38,0.01,2.4879596e-06,Very Low
MRC03261,Online_Ecommerce,Abuja,50,1804757.8,0.0,2.4827002e-06,Very Low
MRC00554,POS_Retail,Oyo,84,974808.69,0.0119047619047619,2.4798487e-06,Very Low
MRC02604,POS_Pharmacy,Rivers,92,596343.0,0.0217391304347826,2.4785438e-06,Very Low
MRC02637,Transfer_P2P,Imo,75,1576329.77,0.0133333333333333,2.4766628e-06,Very Low
MRC01980,POS_Grocery,Cross River,111,878499.9,0.0,2.4707297e-06,Very Low
MRC00006,Transfer_P2P,Lagos,177,3581429.99,0.0056497175141242,2.4675037e-06,Very Low
MRC02245,Online_Bills,Rivers,68,817686.27,0.0,2.464677e-06,Very Low
MRC03141,POS_Supermarket,Rivers,63,523660.46,0.0158730158730158,2.4624496e-06,Very Low
MRC03350,POS_Fuel,Abuja,145,2207336.75,0.0275862068965517,2.4608391e-06,Very Low
MRC03736,POS_Electronics,Abuja,175,15125389.08,0.0114285714285714,2.4537057e-06,Very Low
MRC00314,Transfer_P2P,Abuja,225,4661923.16,0.0222222222222222,2.4450442e-06,Very Low
MRC04419,POS_Restaurant,Abuja,41,196229.95,0.0,2.4251933e-06,Very Low
MRC03709,Online_Bills,Rivers,83,1054605.53,0.0120481927710843,2.4221122e-06,Very Low
MRC01653,POS_Supermarket,Ogun,66,540503.37,0.0,2.4187214e-06,Very Low
MRC03404,Online_Bills,Cross River,44,505868.54,0.0,2.4111237e-06,Very Low
MRC04411,POS_Supermarket,Enugu,49,373627.09,0.0,2.4027638e-06,Very Low
MRC02553,Online_Travel,Enugu,42,6399838.74,0.0,2.3963426e-06,Very Low
MRC04004,POS_Supermarket,Osun,44,350682.13,0.0,2.3943142e-06,Very Low
MRC04291,POS_Retail,Kaduna,46,428572.91,0.0,2.3881157e-06,Very Low
MRC02165,POS_Electronics,Abuja,44,3890201.88,0.0,2.3805483e-06,Very Low
MRC02599,POS_Pharmacy,Oyo,49,300495.56,0.0,2.3793862e-06,Very Low
MRC00613,Online_Ecommerce,Lagos,83,2921173.08,0.0120481927710843,2.3791345e-06,Very Low
MRC02853,POS_Fashion,Enugu,61,1559362.21,0.0,2.378066e-06,Very Low
MRC01014,Transfer_Payroll,Lagos,56,10040514.62,0.0,2.366063e-06,Very Low
MRC01858,POS_Fashion,Abuja,157,3939327.53,0.0,2.3607706e-06,Very Low
MRC01428,POS_Grocery,Kano,136,1134463.03,0.0147058823529411,2.359004e-06,Very Low
MRC02824,POS_Grocery,Lagos,58,489799.13,0.0172413793103448,2.3531259e-06,Very Low
MRC03785,POS_Retail,Lagos,78,716901.87,0.0128205128205128,2.3489379e-06,Very Low
MRC01067,Transfer_Business,Ogun,248,62528824.7,0.0,2.346475e-06,Very Low
MRC01219,Online_Gaming,Rivers,74,206494.32,0.0135135135135135,2.3398202e-06,Very Low
MRC00631,Online_Gaming,Oyo,52,174416.26,0.0,2.3319433e-06,Very Low
MRC00176,POS_Retail,Oyo,249,2623545.9,0.0120481927710843,2.3237005e-06,Very Low
MRC02976,POS_Retail,Benue,184,1950360.2,0.0271739130434782,2.3218886e-06,Very Low
MRC00429,POS_Retail,Lagos,48,546092.92,0.0,2.318313e-06,Very Low
MRC00275,POS_Restaurant,Kano,73,391435.05,0.0273972602739726,2.310991e-06,Very Low
MRC04059,Online_Ecommerce,Abuja,43,1712311.56,0.0,2.2976715e-06,Very Low
MRC02311,POS_Restaurant,Abuja,143,688438.22,0.0139860139860139,2.294713e-06,Very Low
MRC02346,POS_Fashion,Lagos,78,1816137.77,0.0,2.2927356e-06,Very Low
MRC04236,POS_Supermarket,Oyo,76,604163.48,0.0263157894736842,2.2908232e-06,Very Low
MRC01126,POS_Retail,Osun,47,595660.0700000001,0.0,2.2875943e-06,Very Low
MRC01929,POS_Retail,Abuja,55,513478.98,0.0,2.2856032e-06,Very Low
MRC01677,POS_Retail,Enugu,50,498725.6,0.0,2.2801344e-06,Very Low
MRC00718,Transfer_P2P,Abia,49,1018438.39,0.0,2.27868e-06,Very Low
MRC01477,Transfer_P2P,Plateau,52,1175614.26,0.0,2.2759652e-06,Very Low
MRC02055,Transfer_P2P,Bayelsa,71,1581297.27,0.0140845070422535,2.2752254e-06,Very Low
MRC01370,POS_Grocery,Lagos,101,893877.55,0.0,2.268643e-06,Very Low
MRC01090,POS_Restaurant,Abuja,61,337727.47,0.0163934426229508,2.2681822e-06,Very Low
MRC04399,POS_Grocery,Enugu,53,423313.39,0.0,2.267196e-06,Very Low
MRC00490,Transfer_P2P,Kwara,59,1233697.84,0.0169491525423728,2.2640997e-06,Very Low
MRC02252,POS_Grocery,Lagos,930,7899780.81,0.0172043010752688,2.2594277e-06,Very Low
MRC04386,Online_Bills,Abuja,267,3381152.89,0.0262172284644194,2.2549439e-06,Very Low
MRC03848,POS_Electronics,Kano,48,4104851.58,0.0,2.249735e-06,Very Low
MRC03610,POS_Pharmacy,Lagos,81,526657.61,0.0123456790123456,2.2492138e-06,Very Low
MRC02925,POS_Grocery,Benue,91,687909.17,0.0,2.2443219e-06,Very Low
MRC02568,POS_Electronics,Oyo,57,4828471.59,0.0,2.2401243e-06,Very Low
MRC04726,Transfer_P2P,Lagos,90,1714854.75,0.0222222222222222,2.2374213e-06,Very Low
MRC02432,POS_Grocery,Lagos,78,596474.29,0.0128205128205128,2.2353122e-06,Very Low
MRC01138,POS_Pharmacy,Lagos,55,353941.64,0.0181818181818181,2.2344148e-06,Very Low
MRC04349,Online_Gaming,Kano,57,154406.81,0.0,2.231191e-06,Very Low
MRC04027,Transfer_Business,Delta,134,33847415.94,0.0074626865671641,2.2272686e-06,Very Low
MRC03456,Transfer_Payroll,Rivers,145,25260318.41,0.0137931034482758,2.2267461e-06,Very Low
MRC03762,Online_Bills,Lagos,50,623744.13,0.0,2.2239342e-06,Very Low
MRC00977,POS_Pharmacy,Lagos,73,469922.41,0.0273972602739726,2.2233573e-06,Very Low
MRC04227,POS_Pharmacy,Lagos,47,326199.75,0.0,2.2218292e-06,Very Low
MRC00435,POS_Fuel,Lagos,52,669558.06,0.0,2.2188372e-06,Very Low
MRC04985,Transfer_Business,Enugu,57,13841486.97,0.0175438596491228,2.2172146e-06,Very Low
MRC03191,POS_Retail,Abia,188,1937881.52,0.0319148936170212,2.2125253e-06,Very Low
MRC02640,POS_Retail,Enugu,49,437942.44,0.0,2.210891e-06,Very Low
MRC00931,POS_Retail,Abuja,169,1676335.25,0.0118343195266272,2.2106335e-06,Very Low
MRC03296,POS_Supermarket,Kaduna,56,412057.55,0.0,2.2076124e-06,Very Low
MRC02818,POS_Fashion,Oyo,73,1638882.08,0.0136986301369863,2.2047552e-06,Very Low
MRC02330,POS_Grocery,Abuja,177,1585309.91,0.0225988700564971,2.2020151e-06,Very Low
MRC00057,POS_Pharmacy,Cross River,43,267977.42,0.0,2.196918e-06,Very Low
MRC01845,Online_Gaming,Oyo,77,240033.87,0.0129870129870129,2.193579e-06,Very Low
MRC02580,POS_Grocery,Lagos,42,298614.25,0.0,2.1888916e-06,Very Low
MRC03438,POS_Grocery,Kaduna,43,345694.35,0.0,2.1884387e-06,Very Low
MRC03265,Online_Ecommerce,Rivers,41,1496442.69,0.0,2.1864403e-06,Very Low
MRC03026,POS_Restaurant,Lagos,55,329931.77,0.0181818181818181,2.1864278e-06,Very Low
MRC00376,POS_Grocery,Oyo,2819,22567592.24,0.0063852429939694,2.177019e-06,Very Low
MRC00370,Online_Travel,Plateau,145,20750738.45,0.0068965517241379,2.176145e-06,Very Low
MRC00690,POS_Grocery,Kwara,92,790362.02,0.0108695652173913,2.1755993e-06,Very Low
MRC04570,Transfer_Business,Enugu,581,153204786.45,0.0154905335628227,2.1608541e-06,Very Low
MRC03731,Online_Ecommerce,Kaduna,57,1872069.76,0.0,2.155805e-06,Very Low
MRC04331,Transfer_Business,Ogun,126,32220866.88,0.0079365079365079,2.1480066e-06,Very Low
MRC03866,POS_Fashion,Abuja,42,1133489.78,0.0,2.145202e-06,Very Low
MRC01263,Online_Gaming,Abuja,48,157394.01,0.0,2.1393732e-06,Very Low
MRC03639,POS_Restaurant,Imo,58,303987.86,0.0172413793103448,2.138908e-06,Very Low
MRC00748,Online_Gaming,Lagos,67,216812.89,0.0,2.1382411e-06,Very Low
MRC04791,POS_Electronics,Plateau,65,5543634.85,0.0,2.1375276e-06,Very Low
MRC00075,POS_Fuel,Edo,111,1559608.43,0.0,2.1370852e-06,Very Low
MRC04203,POS_Retail,Delta,76,787826.29,0.0131578947368421,2.1359972e-06,Very Low
MRC02109,POS_Fuel,Lagos,193,3026780.87,0.005181347150259,2.1351195e-06,Very Low
MRC04507,POS_Grocery,Rivers,60,519716.77,0.0,2.1341748e-06,Very Low
MRC00779,POS_Pharmacy,Abuja,133,847185.26,0.0075187969924812,2.1318335e-06,Very Low
MRC02060,POS_Fashion,Lagos,61,1663395.94,0.0163934426229508,2.1290764e-06,Very Low
MRC04183,Online_Ecommerce,Abuja,61,2227388.27,0.0163934426229508,2.1183462e-06,Very Low
MRC03420,POS_Grocery,Ekiti,52,459076.48,0.0,2.1162361e-06,Very Low
MRC03221,POS_Restaurant,Oyo,155,760333.98,0.0129032258064516,2.1158528e-06,Very Low
MRC02537,Online_Bills,Kano,42,478322.13,0.0,2.115643e-06,Very Low
MRC04069,POS_Supermarket,Ogun,69,549096.33,0.0,2.113866e-06,Very Low
MRC04102,Online_Bills,Osun,46,533926.54,0.0,2.1114847e-06,Very Low
MRC03987,POS_Pharmacy,Enugu,398,2442157.32,0.0150753768844221,2.109639e-06,Very Low
MRC02651,Transfer_P2P,Delta,60,1346512.1,0.0,2.1087822e-06,Very Low
MRC03529,POS_Fuel,Lagos,192,2889425.94,0.0260416666666666,2.1035858e-06,Very Low
MRC01328,Online_Ecommerce,Lagos,60,2053979.53,0.0166666666666666,2.1035496e-06,Very Low
MRC02024,Transfer_P2P,Lagos,73,1408833.81,0.0,2.1028857e-06,Very Low
MRC00999,Transfer_P2P,Lagos,89,1767477.51,0.0,2.0945356e-06,Very Low
MRC02160,POS_Retail,Lagos,228,2169351.33,0.0263157894736842,2.0838283e-06,Very Low
MRC01448,Online_Travel,Kano,64,8998205.96,0.0,2.078882e-06,Very Low
MRC04190,POS_Supermarket,Abia,43,384478.48,0.0,2.0607006e-06,Very Low
MRC03984,POS_Restaurant,Abuja,76,359251.92,0.0,2.0603507e-06,Very Low
MRC02126,POS_Grocery,Edo,118,993030.28,0.0,2.0600814e-06,Very Low
MRC04308,Online_Ecommerce,Lagos,57,2260416.22,0.0175438596491228,2.052827e-06,Very Low
MRC02565,POS_Fuel,Oyo,74,1118392.13,0.0135135135135135,2.0509017e-06,Very Low
MRC01854,POS_Retail,Rivers,339,3529589.38,0.0206489675516224,2.0486202e-06,Very Low
MRC00018,POS_Grocery,Lagos,100,776818.04,0.03,2.0425339e-06,Very Low
MRC04463,POS_Supermarket,Rivers,56,389081.65,0.0178571428571428,2.0361063e-06,Very Low
MRC00697,Transfer_P2P,Kaduna,351,7153296.09,0.0028490028490028,2.036077e-06,Very Low
MRC02205,POS_Grocery,Kano,211,1600410.85,0.0142180094786729,2.034204e-06,Very Low
MRC02253,Transfer_Business,Delta,59,13881075.37,0.0,2.0326836e-06,Very Low
MRC03614,POS_Retail,Osun,77,772330.94,0.0,2.0313485e-06,Very Low
MRC01108,POS_Retail,Rivers,54,568357.14,0.0,2.0281489e-06,Very Low
MRC01078,POS_Retail,Kano,61,652650.81,0.0163934426229508,2.0276382e-06,Very Low
MRC04662,POS_Retail,Lagos,53,503024.66,0.0,2.0270427e-06,Very Low
MRC00996,Online_Bills,Oyo,135,1630771.18,0.0148148148148148,2.0270118e-06,Very Low
MRC03086,POS_Fuel,Benue,143,2123745.42,0.0209790209790209,2.0250525e-06,Very Low
MRC03100,POS_Retail,Abuja,150,1391713.75,0.02,2.0241991e-06,Very Low
MRC03589,Online_Bills,Kano,164,1975090.81,0.0121951219512195,2.0173595e-06,Very Low
MRC04862,POS_Grocery,Benue,46,363143.67,0.0,2.0155596e-06,Very Low
MRC02728,Online_Ecommerce,Abuja,54,2225020.67,0.0185185185185185,2.013723e-06,Very Low
MRC03251,Online_Travel,Rivers,119,19503553.44,0.0,2.0129128e-06,Very Low
MRC04432,Online_Bills,Abia,44,540830.66,0.0,2.0118534e-06,Very Low
MRC03406,POS_Grocery,Abuja,51,419751.97,0.0,2.0090195e-06,Very Low
MRC03447,Online_Bills,Oyo,95,1196996.57,0.0105263157894736,2.0077784e-06,Very Low
MRC03231,POS_Fuel,Abia,61,872495.09,0.0163934426229508,2.0065609e-06,Very Low
MRC02919,POS_Restaurant,Abuja,58,291162.34,0.0172413793103448,2.0051398e-06,Very Low
MRC02362,POS_Retail,Oyo,173,1662014.88,0.0057803468208092,2.0036314e-06,Very Low
MRC02571,POS_Fashion,Rivers,54,1442409.13,0.0,1.9947183e-06,Very Low
MRC01337,Transfer_P2P,Abia,52,1107015.64,0.0,1.9937445e-06,Very Low
MRC03248,Transfer_Business,Kano,179,45407103.38,0.0055865921787709,1.987135e-06,Very Low
MRC04464,POS_Restaurant,Delta,187,907720.06,0.0213903743315508,1.9863921e-06,Very Low
MRC01422,POS_Retail,Lagos,57,601969.08,0.0,1.9846784e-06,Very Low
MRC02397,Online_Travel,Kaduna,100,15164005.17,0.01,1.9825125e-06,Very Low
MRC00386,POS_Fashion,Rivers,73,1877492.33,0.0136986301369863,1.9792783e-06,Very Low
MRC01779,POS_Retail,Delta,46,497860.61,0.0,1.9792217e-06,Very Low
MRC02464,POS_Fashion,Ekiti,111,3016995.29,0.018018018018018,1.9782706e-06,Very Low
MRC04752,Transfer_P2P,Lagos,42,897636.39,0.0,1.9763904e-06,Very Low
MRC01922,Transfer_P2P,Abuja,151,3200557.09,0.0198675496688741,1.9734712e-06,Very Low
MRC02662,Online_Bills,Lagos,63,793973.66,0.0,1.9715505e-06,Very Low
MRC03130,POS_Retail,Benue,74,681413.54,0.0,1.971201e-06,Very Low
MRC03817,Transfer_Business,Lagos,69,19060771.42,0.0,1.9651907e-06,Very Low
MRC04345,Transfer_Business,Lagos,71,16353888.12,0.0,1.9651438e-06,Very Low
MRC04841,Transfer_Business,Oyo,110,30924912.83,0.009090909090909,1.9649003e-06,Very Low
MRC01937,Transfer_Business,Anambra,110,28701728.99,0.009090909090909,1.9560346e-06,Very Low
MRC01593,POS_Retail,Imo,89,793137.78,0.0,1.950275e-06,Very Low
MRC00389,POS_Restaurant,Rivers,572,2968027.53,0.0157342657342657,1.9463732e-06,Very Low
MRC03385,Online_Gaming,Lagos,90,237972.59,0.0111111111111111,1.941577e-06,Very Low
MRC00872,POS_Pharmacy,Lagos,47,302156.86,0.0,1.9395284e-06,Very Low
MRC04949,POS_Restaurant,Abuja,44,214494.56,0.0,1.9363054e-06,Very Low
MRC03459,POS_Retail,Oyo,75,718345.02,0.0266666666666666,1.932798e-06,Very Low
MRC01747,POS_Grocery,Kwara,46,409789.32,0.0,1.932223e-06,Very Low
MRC00238,Online_Ecommerce,Oyo,46,1619811.99,0.0,1.9310608e-06,Very Low
MRC03078,Online_Bills,Rivers,74,854166.71,0.0,1.929746e-06,Very Low
MRC04602,Online_Bills,Lagos,96,1225474.33,0.0104166666666666,1.9291997e-06,Very Low
MRC01173,Transfer_Payroll,Lagos,96,17039583.2,0.0,1.9271108e-06,Very Low
MRC03065,Transfer_Business,Abuja,281,71905612.6,0.0106761565836298,1.9258393e-06,Very Low
MRC00514,Online_Bills,Oyo,135,1570220.4,0.0074074074074074,1.9224062e-06,Very Low
MRC01200,Transfer_P2P,Abuja,42,841382.37,0.0,1.9201066e-06,Very Low
MRC00795,POS_Restaurant,Abuja,435,2284431.44,0.0206896551724137,1.919942e-06,Very Low
MRC00401,POS_Retail,Lagos,52,491431.46,0.0,1.9159947e-06,Very Low
MRC02447,POS_Grocery,Lagos,133,1041734.54,0.0,1.9129127e-06,Very Low
MRC00400,POS_Retail,Lagos,282,2883343.08,0.0212765957446808,1.9075278e-06,Very Low
MRC02349,POS_Restaurant,Rivers,193,1030698.01,0.0103626943005181,1.9058439e-06,Very Low
MRC04702,Online_Gaming,Lagos,42,122942.35,0.0,1.9030888e-06,Very Low
MRC01759,POS_Retail,Osun,56,568185.95,0.0178571428571428,1.9028346e-06,Very Low
MRC04988,POS_Retail,Lagos,120,1136729.32,0.0,1.8991725e-06,Very Low
MRC03399,POS_Restaurant,Ekiti,1581,7978087.74,0.0113851992409867,1.8987541e-06,Very Low
MRC02871,POS_Grocery,Plateau,72,636438.89,0.0,1.8981766e-06,Very Low
MRC01781,Transfer_P2P,Oyo,76,1766335.78,0.0,1.8974598e-06,Very Low
MRC04614,Transfer_P2P,Lagos,77,1686066.38,0.0,1.8970275e-06,Very Low
MRC04412,Transfer_Business,Lagos,207,53341476.76,0.0048309178743961,1.8928494e-06,Very Low
MRC01461,Transfer_P2P,Imo,42,791409.73,0.0,1.8912056e-06,Very Low
MRC03859,POS_Retail,Lagos,157,1774230.45,0.019108280254777,1.8856695e-06,Very Low
MRC01237,POS_Retail,Anambra,55,559594.54,0.0181818181818181,1.8822683e-06,Very Low
MRC00395,Transfer_P2P,Delta,75,1610517.76,0.0,1.8799468e-06,Very Low
MRC02102,Transfer_P2P,Kano,61,1363753.41,0.0163934426229508,1.8789664e-06,Very Low
MRC01199,Online_Ecommerce,Oyo,96,3345627.39,0.0208333333333333,1.8744955e-06,Very Low
MRC00881,POS_Grocery,Anambra,54,364353.9,0.0185185185185185,1.8618177e-06,Very Low
MRC01638,POS_Restaurant,Abia,532,2703032.4,0.0244360902255639,1.8616971e-06,Very Low
MRC04148,Transfer_Business,Lagos,41,10558104.88,0.0,1.8565536e-06,Very Low
MRC01696,POS_Restaurant,Rivers,74,371182.86,0.0,1.85209e-06,Very Low
MRC01561,POS_Supermarket,Abuja,178,1455994.11,0.0280898876404494,1.8413856e-06,Very Low
MRC04002,Online_Bills,Delta,46,510630.99,0.0,1.8253977e-06,Very Low
MRC00496,POS_Retail,Enugu,82,740798.07,0.0,1.8213478e-06,Very Low
MRC01268,Online_Bills,Rivers,97,1204214.39,0.0103092783505154,1.820563e-06,Very Low
MRC03246,POS_Grocery,Abia,77,557162.09,0.0129870129870129,1.8179501e-06,Very Low
MRC02390,POS_Grocery,Abuja,1552,12406638.72,0.0115979381443298,1.8126095e-06,Very Low
MRC04269,POS_Retail,Oyo,45,481819.7,0.0,1.8125869e-06,Very Low
MRC00228,POS_Retail,Lagos,78,817813.46,0.0,1.8115674e-06,Very Low
MRC00390,Online_Ecommerce,Abuja,78,2704839.5,0.0,1.8111027e-06,Very Low
MRC02672,POS_Pharmacy,Ekiti,150,884521.81,0.0133333333333333,1.8110941e-06,Very Low
MRC01444,Online_Travel,Lagos,78,11224195.31,0.0,1.8079999e-06,Very Low
MRC03118,POS_Supermarket,Kano,73,653761.01,0.0136986301369863,1.8053585e-06,Very Low
MRC04493,POS_Restaurant,Anambra,132,707699.27,0.0075757575757575,1.7989462e-06,Very Low
MRC01380,POS_Fuel,Lagos,80,1232194.01,0.0125,1.7957066e-06,Very Low
MRC00890,Online_Ecommerce,Cross River,56,1679551.28,0.0178571428571428,1.7950287e-06,Very Low
MRC03660,POS_Grocery,Oyo,93,822194.02,0.021505376344086,1.7917312e-06,Very Low
MRC01334,POS_Pharmacy,Lagos,83,594505.42,0.0,1.787761e-06,Very Low
MRC04961,POS_Grocery,Ogun,43,356550.22000000003,0.0,1.782611e-06,Very Low
MRC03300,POS_Supermarket,Osun,129,986922.7,0.0155038759689922,1.7731585e-06,Very Low
MRC04538,POS_Retail,Lagos,44,484955.19,0.0,1.7716743e-06,Very Low
MRC00981,Online_Ecommerce,Rivers,50,1430977.46,0.0,1.7686713e-06,Very Low
MRC00284,POS_Grocery,Osun,55,403273.31,0.0181818181818181,1.7684166e-06,Very Low
MRC00180,POS_Restaurant,Enugu,62,341177.17,0.0,1.7674605e-06,Very Low
MRC00672,Online_Bills,Bayelsa,123,1421212.56,0.0,1.7627237e-06,Very Low
MRC00867,POS_Pharmacy,Kano,42,248109.19,0.0,1.7608687e-06,Very Low
