merchant_id,merchant_name,category,state,signup_date
MRC03946,Merchant_3946,POS_Fuel,Kano,2024-02-01
MRC03947,Merchant_3947,Online_Bills,Plateau,2024-11-11
MRC03948,Merchant_3948,Online_Ecommerce,Abuja,2025-10-09
MRC03949,Merchant_3949,Transfer_P2P,Lagos,2024-07-01
MRC03950,Merchant_3950,Online_Ecommerce,Plateau,2024-02-29
MRC03951,Merchant_3951,Online_Ecommerce,Oyo,2024-06-16
MRC03952,Merchant_3952,POS_Electronics,Rivers,2024-03-16
MRC03953,Merchant_3953,POS_Fashion,Abuja,2024-07-21
MRC03954,Merchant_3954,Online_Travel,Bayelsa,2024-05-21
MRC03955,Merchant_3955,POS_Electronics,Kwara,2025-04-22
MRC03956,Merchant_3956,Transfer_P2P,Rivers,2024-06-22
MRC03957,Merchant_3957,Transfer_Business,Lagos,2024-02-13
MRC03958,Merchant_3958,Transfer_P2P,Rivers,2024-08-20
MRC03959,Merchant_3959,POS_Pharmacy,Lagos,2024-03-05
MRC03960,Merchant_3960,Transfer_P2P,Lagos,2024-02-27
MRC03961,Merchant_3961,POS_Retail,Rivers,2024-03-30
MRC03962,Merchant_3962,Online_Travel,Lagos,2024-01-03
MRC03963,Merchant_3963,POS_Pharmacy,Benue,2025-09-18
MRC03964,Merchant_3964,Online_Travel,Lagos,2024-05-16
MRC03965,Merchant_3965,POS_Restaurant,Rivers,2024-09-24
MRC03966,Merchant_3966,POS_Fuel,Lagos,2024-02-23
MRC03967,Merchant_3967,Online_Ecommerce,Kaduna,2024-09-04
MRC03968,Merchant_3968,Transfer_P2P,Lagos,2024-05-30
MRC03969,Merchant_3969,POS_Retail,Kano,2024-04-09
MRC03970,Merchant_3970,Online_Ecommerce,Edo,2025-09-27
MRC03971,Merchant_3971,POS_Restaurant,Benue,2024-05-02
MRC03972,Merchant_3972,POS_Fuel,Kaduna,2024-07-11
MRC03973,Merchant_3973,POS_Grocery,Lagos,2024-01-03
MRC03974,Merchant_3974,POS_Electronics,Lagos,2024-03-05
MRC03975,Merchant_3975,POS_Retail,Ogun,2025-01-30
MRC03976,Merchant_3976,Transfer_P2P,Lagos,2024-09-13
MRC03977,Merchant_3977,POS_Retail,Rivers,2024-05-18
MRC03978,Merchant_3978,POS_Retail,Abia,2025-02-18
MRC03979,Merchant_3979,POS_Grocery,Imo,2024-04-29
MRC03980,Merchant_3980,POS_Grocery,Kwara,2024-05-30
MRC03981,Merchant_3981,Online_Travel,Osun,2024-03-27
MRC03982,Merchant_3982,Online_Bills,Enugu,2024-06-23
MRC03983,Merchant_3983,POS_Electronics,Ogun,2024-03-10
MRC03984,Merchant_3984,POS_Restaurant,Abuja,2024-03-28
MRC03985,Merchant_3985,POS_Fuel,Abia,2025-09-02
MRC03986,Merchant_3986,POS_Retail,Abuja,2024-01-22
MRC03987,Merchant_3987,POS_Pharmacy,Enugu,2024-01-21
MRC03988,Merchant_3988,POS_Restaurant,Abuja,2024-01-08
MRC03989,Merchant_3989,POS_Restaurant,Lagos,2024-03-10
MRC03990,Merchant_3990,Transfer_Business,Kano,2024-04-01
MRC03991,Merchant_3991,POS_Retail,Abuja,2024-01-18
MRC03992,Merchant_3992,POS_Retail,Enugu,2024-05-23
MRC03993,Merchant_3993,POS_Retail,Kano,2024-06-06
MRC03994,Merchant_3994,POS_Retail,Kano,2024-09-07
MRC03995,Merchant_3995,POS_Grocery,Lagos,2025-11-02
MRC03996,Merchant_3996,Transfer_P2P,Rivers,2024-06-22
MRC03997,Merchant_3997,POS_Restaurant,Imo,2024-01-22
MRC03998,Merchant_3998,POS_Fuel,Abuja,2024-01-17
MRC03999,Merchant_3999,Online_Travel,Rivers,2024-09-27
MRC04000,Merchant_4000,Transfer_P2P,Oyo,2024-07-08
MRC04001,Merchant_4001,POS_Grocery,Osun,2024-02-01
MRC04002,Merchant_4002,Online_Bills,Delta,2024-02-22
MRC04003,Merchant_4003,POS_Fuel,Lagos,2024-09-06
MRC04004,Merchant_4004,POS_Supermarket,Osun,2024-05-30
MRC04005,Merchant_4005,Transfer_P2P,Kwara,2024-06-07
MRC04006,Merchant_4006,POS_Retail,Edo,2024-02-12
MRC04007,Merchant_4007,Online_Ecommerce,Oyo,2024-06-27
MRC04008,Merchant_4008,Online_Ecommerce,Edo,2024-09-22
MRC04009,Merchant_4009,POS_Restaurant,Oyo,2025-01-24
MRC04010,Merchant_4010,Online_Gaming,Ogun,2024-08-28
MRC04011,Merchant_4011,POS_Fashion,Ekiti,2024-06-03
MRC04012,Merchant_4012,POS_Restaurant,Bayelsa,2024-07-20
MRC04013,Merchant_4013,Online_Ecommerce,Oyo,2024-04-29
MRC04014,Merchant_4014,POS_Pharmacy,Osun,2024-02-16
MRC04015,Merchant_4015,POS_Restaurant,Lagos,2025-01-19
MRC04016,Merchant_4016,Transfer_Business,Lagos,2024-05-16
MRC04017,Merchant_4017,POS_Grocery,Kano,2024-06-11
MRC04018,Merchant_4018,Transfer_Business,Delta,2026-04-10
MRC04019,Merchant_4019,POS_Grocery,Lagos,2026-01-26
MRC04020,Merchant_4020,POS_Grocery,Oyo,2024-06-07
MRC04021,Merchant_4021,POS_Supermarket,Lagos,2024-01-07
MRC04022,Merchant_4022,Online_Ecommerce,Enugu,2024-03-31
MRC04023,Merchant_4023,POS_Electronics,Osun,2025-05-13
MRC04024,Merchant_4024,POS_Retail,Ogun,2024-03-02
MRC04025,Merchant_4025,POS_Fuel,Rivers,2027-07-23
MRC04026,Merchant_4026,POS_Retail,Abia,2024-01-16
MRC04027,Merchant_4027,Transfer_Business,Delta,2024-05-31
MRC04028,Merchant_4028,POS_Retail,Imo,2024-05-10
MRC04029,Merchant_4029,POS_Electronics,Delta,2024-02-23
MRC04030,Merchant_4030,Transfer_Business,Abia,2025-06-18
MRC04031,Merchant_4031,POS_Retail,Imo,2024-06-22
MRC04032,Merchant_4032,POS_Grocery,Oyo,2024-02-17
MRC04033,Merchant_4033,POS_Electronics,Abuja,2024-03-28
MRC04034,Merchant_4034,POS_Grocery,Kaduna,2024-08-17
MRC04035,Merchant_4035,POS_Retail,Enugu,2024-03-04
MRC04036,Merchant_4036,POS_Electronics,Enugu,2025-01-16
MRC04037,Merchant_4037,POS_Grocery,Abuja,2024-02-02
MRC04038,Merchant_4038,Online_Ecommerce,Rivers,2024-02-25
MRC04039,Merchant_4039,Online_Ecommerce,Kano,2024-01-29
MRC04040,Merchant_4040,Online_Bills,Kwara,2024-01-20
MRC04041,Merchant_4041,POS_Electronics,Edo,2024-03-05
MRC04042,Merchant_4042,POS_Fuel,Lagos,2027-07-02
MRC04043,Merchant_4043,POS_Retail,Lagos,2024-01-18
MRC04044,Merchant_4044,POS_Electronics,Lagos,2024-02-13
MRC04045,Merchant_4045,POS_Retail,Lagos,2024-02-27
MRC04046,Merchant_4046,POS_Fashion,Lagos,2024-06-22
MRC04047,Merchant_4047,Online_Ecommerce,Anambra,2024-09-03
MRC04048,Merchant_4048,Transfer_P2P,Bayelsa,2024-09-07
MRC04049,Merchant_4049,POS_Retail,Rivers,2024-01-02
MRC04050,Merchant_4050,POS_Fashion,Kano,2024-07-08
MRC04051,Merchant_4051,POS_Grocery,Kaduna,2024-06-28
MRC04052,Merchant_4052,Online_Gaming,Benue,2024-05-11
MRC04053,Merchant_4053,POS_Grocery,Cross River,2024-03-26
MRC04054,Merchant_4054,POS_Restaurant,Lagos,2024-10-14
MRC04055,Merchant_4055,Online_Ecommerce,Lagos,2024-03-16
MRC04056,Merchant_4056,Online_Bills,Lagos,2024-02-17
MRC04057,Merchant_4057,Transfer_Business,Enugu,2024-03-07
MRC04058,Merchant_4058,Online_Gaming,Ogun,2024-04-14
MRC04059,Merchant_4059,Online_Ecommerce,Abuja,2024-02-13
MRC04060,Merchant_4060,POS_Grocery,Osun,2024-06-17
MRC04061,Merchant_4061,POS_Supermarket,Oyo,2025-01-23
MRC04062,Merchant_4062,POS_Restaurant,Abia,2024-06-11
MRC04063,Merchant_4063,POS_Electronics,Lagos,2024-04-16
MRC04064,Merchant_4064,Online_Bills,Lagos,2024-10-13
MRC04065,Merchant_4065,POS_Grocery,Abuja,2024-09-05
MRC04066,Merchant_4066,Online_Ecommerce,Lagos,2024-03-23
MRC04067,Merchant_4067,Online_Ecommerce,Anambra,2024-06-15
MRC04068,Merchant_4068,POS_Retail,Lagos,2024-08-23
MRC04069,Merchant_4069,POS_Supermarket,Ogun,2024-02-20
MRC04070,Merchant_4070,Online_Travel,Lagos,2024-03-23
MRC04071,Merchant_4071,POS_Retail,Abuja,2024-01-21
MRC04072,Merchant_4072,Transfer_Payroll,Kwara,2026-03-02
MRC04073,Merchant_4073,Transfer_Business,Benue,2024-01-17
MRC04074,Merchant_4074,POS_Electronics,Rivers,2024-02-03
MRC04075,Merchant_4075,POS_Retail,Benue,2024-04-27
MRC04076,Merchant_4076,Online_Ecommerce,Enugu,2024-12-26
MRC04077,Merchant_4077,POS_Grocery,Rivers,2024-03-20
MRC04078,Merchant_4078,POS_Retail,Anambra,2024-09-20
MRC04079,Merchant_4079,Online_Bills,Abuja,2024-07-21
MRC04080,Merchant_4080,Online_Bills,Abuja,2024-07-02
MRC04081,Merchant_4081,POS_Restaurant,Delta,2024-12-01
MRC04082,Merchant_4082,Online_Ecommerce,Rivers,2024-01-03
MRC04083,Merchant_4083,POS_Supermarket,Lagos,2025-04-21
MRC04084,Merchant_4084,POS_Fuel,Lagos,2024-11-14
MRC04085,Merchant_4085,POS_Restaurant,Anambra,2025-05-15
MRC04086,Merchant_4086,Transfer_P2P,Kaduna,2024-10-11
MRC04087,Merchant_4087,POS_Grocery,Rivers,2025-01-14
MRC04088,Merchant_4088,POS_Grocery,Bayelsa,2024-02-10
MRC04089,Merchant_4089,POS_Grocery,Rivers,2024-03-10
MRC04090,Merchant_4090,POS_Retail,Ogun,2024-03-09
MRC04091,Merchant_4091,Online_Ecommerce,Bayelsa,2024-01-21
MRC04092,Merchant_4092,POS_Pharmacy,Kwara,2024-08-23
MRC04093,Merchant_4093,POS_Fashion,Oyo,2024-01-27
MRC04094,Merchant_4094,Transfer_Business,Kaduna,2024-01-10
MRC04095,Merchant_4095,POS_Retail,Rivers,2024-09-25
MRC04096,Merchant_4096,Online_Ecommerce,Delta,2025-02-27
MRC04097,Merchant_4097,POS_Retail,Abuja,2024-09-17
MRC04098,Merchant_4098,POS_Grocery,Rivers,2024-11-10
MRC04099,Merchant_4099,POS_Retail,Lagos,2024-06-11
MRC04100,Merchant_4100,POS_Restaurant,Lagos,2025-01-28
MRC04101,Merchant_4101,Online_Bills,Enugu,2024-05-03
MRC04102,Merchant_4102,Online_Bills,Osun,2026-03-12
MRC04103,Merchant_4103,Online_Ecommerce,Lagos,2024-01-20
MRC04104,Merchant_4104,Online_Bills,Lagos,2024-10-25
MRC04105,Merchant_4105,POS_Grocery,Oyo,2024-07-03
MRC04106,Merchant_4106,Online_Ecommerce,Delta,2024-06-05
MRC04107,Merchant_4107,Transfer_P2P,Lagos,2024-08-20
MRC04108,Merchant_4108,Online_Ecommerce,Lagos,2024-11-26
MRC04109,Merchant_4109,Online_Ecommerce,Oyo,2024-12-23
MRC04110,Merchant_4110,Transfer_Business,Imo,2024-02-04
MRC04111,Merchant_4111,Transfer_P2P,Lagos,2024-02-09
MRC04112,Merchant_4112,POS_Grocery,Abuja,2024-01-03
MRC04113,Merchant_4113,Transfer_P2P,Delta,2024-01-26
MRC04114,Merchant_4114,Online_Travel,Lagos,2024-02-25
MRC04115,Merchant_4115,Online_Bills,Lagos,2024-08-17
MRC04116,Merchant_4116,Transfer_P2P,Kano,2024-04-26
MRC04117,Merchant_4117,POS_Grocery,Benue,2024-09-12
MRC04118,Merchant_4118,POS_Restaurant,Abuja,2024-04-29
MRC04119,Merchant_4119,Online_Ecommerce,Oyo,2024-05-25
MRC04120,Merchant_4120,Transfer_Business,Rivers,2024-01-22
MRC04121,Merchant_4121,POS_Retail,Bayelsa,2024-09-26
MRC04122,Merchant_4122,Online_Bills,Lagos,2024-09-12
MRC04123,Merchant_4123,Transfer_Business,Kano,2024-03-07
MRC04124,Merchant_4124,POS_Supermarket,Kwara,2024-03-12
MRC04125,Merchant_4125,POS_Electronics,Abia,2024-02-14
MRC04126,Merchant_4126,POS_Fuel,Kaduna,2024-10-29
MRC04127,Merchant_4127,Transfer_P2P,Rivers,2024-09-04
MRC04128,Merchant_4128,POS_Retail,Rivers,2024-06-18
MRC04129,Merchant_4129,POS_Fuel,Abuja,2024-02-19
MRC04130,Merchant_4130,POS_Pharmacy,Enugu,2024-02-03
MRC04131,Merchant_4131,POS_Retail,Ogun,2024-01-10
MRC04132,Merchant_4132,POS_Fuel,Imo,2024-01-09
MRC04133,Merchant_4133,POS_Supermarket,Rivers,2024-02-07
MRC04134,Merchant_4134,Online_Travel,Ogun,2024-01-20
MRC04135,Merchant_4135,POS_Pharmacy,Cross River,2024-05-26
MRC04136,Merchant_4136,POS_Electronics,Cross River,2024-03-20
MRC04137,Merchant_4137,POS_Grocery,Kaduna,2024-04-15
MRC04138,Merchant_4138,POS_Retail,Delta,2024-06-11
MRC04139,Merchant_4139,Transfer_P2P,Kano,2024-07-12
MRC04140,Merchant_4140,Online_Bills,Lagos,2024-07-07
MRC04141,Merchant_4141,Online_Ecommerce,Lagos,2024-02-24
MRC04142,Merchant_4142,POS_Electronics,Oyo,2024-10-25
MRC04143,Merchant_4143,Online_Bills,Lagos,2025-03-25
MRC04144,Merchant_4144,POS_Retail,Kano,2024-03-09
MRC04145,Merchant_4145,POS_Fuel,Delta,2024-01-04
MRC04146,Merchant_4146,POS_Restaurant,Kano,2025-02-16
MRC04147,Merchant_4147,POS_Fashion,Lagos,2025-04-07
MRC04148,Merchant_4148,Transfer_Business,Lagos,2024-01-10
MRC04149,Merchant_4149,Transfer_P2P,Lagos,2024-01-01
MRC04150,Merchant_4150,Transfer_P2P,Lagos,2024-11-01
MRC04151,Merchant_4151,Transfer_Business,Abia,2024-03-05
MRC04152,Merchant_4152,POS_Grocery,Abuja,2025-03-18
MRC04153,Merchant_4153,Transfer_P2P,Abuja,2024-02-13
MRC04154,Merchant_4154,Online_Gaming,Lagos,2024-12-21
MRC04155,Merchant_4155,POS_Supermarket,Delta,2024-01-13
MRC04156,Merchant_4156,Transfer_Payroll,Delta,2024-02-24
MRC04157,Merchant_4157,POS_Grocery,Lagos,2025-10-13
MRC04158,Merchant_4158,Online_Gaming,Cross River,2024-02-17
MRC04159,Merchant_4159,Online_Ecommerce,Anambra,2024-01-26
MRC04160,Merchant_4160,POS_Electronics,Lagos,2024-12-16
MRC04161,Merchant_4161,POS_Fashion,Oyo,2024-01-23
MRC04162,Merchant_4162,POS_Fashion,Oyo,2024-01-19
MRC04163,Merchant_4163,POS_Electronics,Abuja,2024-03-11
MRC04164,Merchant_4164,Online_Ecommerce,Imo,2024-06-30
MRC04165,Merchant_4165,POS_Restaurant,Lagos,2024-08-11
MRC04166,Merchant_4166,Online_Ecommerce,Rivers,2025-01-18
MRC04167,Merchant_4167,POS_Pharmacy,Rivers,2024-05-20
MRC04168,Merchant_4168,POS_Fuel,Oyo,2024-03-30
MRC04169,Merchant_4169,Online_Bills,Osun,2024-03-21
MRC04170,Merchant_4170,Transfer_P2P,Lagos,2024-12-03
MRC04171,Merchant_4171,Transfer_Business,Lagos,2024-08-19
MRC04172,Merchant_4172,Online_Gaming,Enugu,2025-02-28
MRC04173,Merchant_4173,POS_Grocery,Lagos,2025-08-21
MRC04174,Merchant_4174,POS_Pharmacy,Lagos,2024-03-05
MRC04175,Merchant_4175,Transfer_P2P,Rivers,2024-05-15
MRC04176,Merchant_4176,POS_Electronics,Lagos,2024-06-28
MRC04177,Merchant_4177,POS_Fuel,Abuja,2024-02-02
MRC04178,Merchant_4178,POS_Restaurant,Abuja,2024-01-10
MRC04179,Merchant_4179,Online_Gaming,Lagos,2024-12-30
MRC04180,Merchant_4180,POS_Grocery,Kano,2024-05-18
MRC04181,Merchant_4181,POS_Grocery,Lagos,2024-06-01
MRC04182,Merchant_4182,Online_Bills,Benue,2024-05-25
MRC04183,Merchant_4183,Online_Ecommerce,Abuja,2024-09-10
MRC04184,Merchant_4184,Transfer_P2P,Kaduna,2024-01-29
MRC04185,Merchant_4185,POS_Retail,Imo,2024-06-20
MRC04186,Merchant_4186,Online_Bills,Abuja,2024-04-24
MRC04187,Merchant_4187,Online_Bills,Ogun,2025-02-13
MRC04188,Merchant_4188,Transfer_P2P,Kwara,2024-05-11
MRC04189,Merchant_4189,Transfer_Business,Lagos,2025-05-30
MRC04190,Merchant_4190,POS_Supermarket,Abia,2024-03-19
MRC04191,Merchant_4191,Transfer_Business,Lagos,2025-09-05
MRC04192,Merchant_4192,POS_Fashion,Lagos,2025-01-09
MRC04193,Merchant_4193,Transfer_P2P,Anambra,2024-06-06
MRC04194,Merchant_4194,Transfer_Business,Lagos,2024-03-19
MRC04195,Merchant_4195,POS_Retail,Kaduna,2024-03-25
MRC04196,Merchant_4196,POS_Retail,Osun,2024-09-23
MRC04197,Merchant_4197,Transfer_P2P,Benue,2024-06-05
MRC04198,Merchant_4198,Online_Ecommerce,Oyo,2024-04-02
MRC04199,Merchant_4199,POS_Pharmacy,Abia,2024-06-30
MRC04200,Merchant_4200,Transfer_P2P,Rivers,2024-08-25
MRC04201,Merchant_4201,POS_Fashion,Lagos,2024-01-05
MRC04202,Merchant_4202,POS_Supermarket,Oyo,2024-01-17
MRC04203,Merchant_4203,POS_Retail,Delta,2024-01-18
MRC04204,Merchant_4204,Online_Ecommerce,Oyo,2024-02-17
MRC04205,Merchant_4205,POS_Grocery,Kano,2024-04-10
MRC04206,Merchant_4206,Online_Ecommerce,Rivers,2024-10-20
MRC04207,Merchant_4207,POS_Fuel,Kano,2024-03-18
MRC04208,Merchant_4208,Online_Travel,Benue,2024-01-04
MRC04209,Merchant_4209,Transfer_Payroll,Oyo,2024-04-28
MRC04210,Merchant_4210,POS_Pharmacy,Abuja,2026-10-21
MRC04211,Merchant_4211,Transfer_P2P,Edo,2024-03-18
MRC04212,Merchant_4212,Online_Bills,Abuja,2025-08-08
MRC04213,Merchant_4213,Transfer_P2P,Imo,2024-01-20
MRC04214,Merchant_4214,Online_Bills,Lagos,2024-02-04
MRC04215,Merchant_4215,Transfer_P2P,Abuja,2024-08-19
MRC04216,Merchant_4216,POS_Restaurant,Lagos,2024-05-05
MRC04217,Merchant_4217,POS_Fashion,Lagos,2024-09-17
MRC04218,Merchant_4218,POS_Grocery,Delta,2024-12-24
MRC04219,Merchant_4219,POS_Grocery,Rivers,2024-02-22
MRC04220,Merchant_4220,POS_Supermarket,Ekiti,2024-07-25
MRC04221,Merchant_4221,POS_Fuel,Oyo,2024-06-17
MRC04222,Merchant_4222,POS_Retail,Abuja,2024-12-21
MRC04223,Merchant_4223,Online_Travel,Ogun,2024-04-11
MRC04224,Merchant_4224,Transfer_Payroll,Enugu,2024-01-10
MRC04225,Merchant_4225,Transfer_P2P,Anambra,2024-06-02
MRC04226,Merchant_4226,POS_Retail,Delta,2025-07-28
MRC04227,Merchant_4227,POS_Pharmacy,Lagos,2024-01-03
MRC04228,Merchant_4228,POS_Retail,Kaduna,2024-02-19
MRC04229,Merchant_4229,Transfer_P2P,Rivers,2024-03-09
MRC04230,Merchant_4230,POS_Fuel,Oyo,2024-09-18
MRC04231,Merchant_4231,POS_Fashion,Cross River,2024-03-11
MRC04232,Merchant_4232,Online_Bills,Abuja,2024-02-19
MRC04233,Merchant_4233,POS_Fashion,Enugu,2024-07-07
MRC04234,Merchant_4234,Online_Ecommerce,Abuja,2024-01-09
MRC04235,Merchant_4235,Online_Ecommerce,Lagos,2024-02-03
MRC04236,Merchant_4236,POS_Supermarket,Oyo,2024-04-04
MRC04237,Merchant_4237,POS_Restaurant,Enugu,2024-03-20
MRC04238,Merchant_4238,Transfer_P2P,Rivers,2024-03-17
MRC04239,Merchant_4239,Online_Ecommerce,Rivers,2024-01-21
MRC04240,Merchant_4240,POS_Pharmacy,Imo,2024-03-21
MRC04241,Merchant_4241,POS_Retail,Lagos,2024-10-14
MRC04242,Merchant_4242,Online_Bills,Abuja,2024-04-06
MRC04243,Merchant_4243,POS_Grocery,Imo,2024-06-07
MRC04244,Merchant_4244,Online_Ecommerce,Cross River,2024-02-02
MRC04245,Merchant_4245,POS_Retail,Rivers,2024-01-14
MRC04246,Merchant_4246,POS_Grocery,Ekiti,2025-01-16
MRC04247,Merchant_4247,Transfer_P2P,Lagos,2024-03-13
MRC04248,Merchant_4248,POS_Retail,Lagos,2024-03-18
MRC04249,Merchant_4249,Transfer_Business,Kwara,2025-01-13
MRC04250,Merchant_4250,POS_Fashion,Bayelsa,2024-08-09
MRC04251,Merchant_4251,POS_Retail,Lagos,2024-09-11
MRC04252,Merchant_4252,Transfer_Business,Lagos,2024-07-25
MRC04253,Merchant_4253,POS_Grocery,Lagos,2024-01-21
MRC04254,Merchant_4254,POS_Retail,Abuja,2025-07-24
MRC04255,Merchant_4255,POS_Retail,Edo,2025-03-07
MRC04256,Merchant_4256,Online_Bills,Oyo,2024-02-18
MRC04257,Merchant_4257,POS_Pharmacy,Oyo,2024-10-20
MRC04258,Merchant_4258,POS_Restaurant,Enugu,2024-04-04
MRC04259,Merchant_4259,POS_Electronics,Bayelsa,2024-07-26
MRC04260,Merchant_4260,Transfer_Business,Lagos,2024-02-02
MRC04261,Merchant_4261,Online_Ecommerce,Kaduna,2024-05-19
MRC04262,Merchant_4262,Transfer_P2P,Cross River,2024-01-25
MRC04263,Merchant_4263,POS_Supermarket,Lagos,2024-05-18
MRC04264,Merchant_4264,POS_Restaurant,Kwara,2024-02-20
MRC04265,Merchant_4265,Transfer_P2P,Kaduna,2024-04-18
MRC04266,Merchant_4266,Transfer_Business,Lagos,2024-07-17
MRC04267,Merchant_4267,POS_Retail,Lagos,2025-01-12
MRC04268,Merchant_4268,POS_Retail,Enugu,2024-02-02
MRC04269,Merchant_4269,POS_Retail,Oyo,2025-02-06
MRC04270,Merchant_4270,Online_Ecommerce,Kano,2024-03-29
MRC04271,Merchant_4271,POS_Retail,Lagos,2024-11-30
MRC04272,Merchant_4272,Online_Travel,Kaduna,2024-05-09
MRC04273,Merchant_4273,Transfer_Payroll,Abuja,2024-12-22
MRC04274,Merchant_4274,POS_Retail,Rivers,2024-07-14
MRC04275,Merchant_4275,Online_Bills,Abuja,2024-05-07
MRC04276,Merchant_4276,POS_Retail,Kaduna,2024-03-08
MRC04277,Merchant_4277,POS_Retail,Lagos,2025-09-16
MRC04278,Merchant_4278,Online_Ecommerce,Lagos,2024-10-17
MRC04279,Merchant_4279,Online_Ecommerce,Lagos,2024-03-27
MRC04280,Merchant_4280,Online_Gaming,Lagos,2024-02-02
MRC04281,Merchant_4281,Online_Ecommerce,Lagos,2024-09-29
MRC04282,Merchant_4282,Transfer_P2P,Enugu,2026-04-07
MRC04283,Merchant_4283,POS_Fuel,Ogun,2024-02-28
MRC04284,Merchant_4284,POS_Retail,Delta,2025-03-21
MRC04285,Merchant_4285,POS_Fashion,Oyo,2024-01-25
MRC04286,Merchant_4286,POS_Retail,Lagos,2025-07-01
MRC04287,Merchant_4287,POS_Supermarket,Benue,2024-09-03
MRC04288,Merchant_4288,POS_Retail,Lagos,2024-03-17
MRC04289,Merchant_4289,Transfer_Business,Delta,2024-03-06
MRC04290,Merchant_4290,Transfer_Payroll,Cross River,2024-07-04
MRC04291,Merchant_4291,POS_Retail,Kaduna,2024-06-11
MRC04292,Merchant_4292,Online_Bills,Lagos,2025-03-28
MRC04293,Merchant_4293,POS_Pharmacy,Abuja,2024-09-18
MRC04294,Merchant_4294,POS_Retail,Lagos,2024-05-19
MRC04295,Merchant_4295,POS_Grocery,Enugu,2025-04-17
MRC04296,Merchant_4296,POS_Retail,Enugu,2024-06-10
MRC04297,Merchant_4297,POS_Fuel,Ogun,2024-12-07
MRC04298,Merchant_4298,POS_Restaurant,Lagos,2024-11-26
MRC04299,Merchant_4299,POS_Fashion,Imo,2025-03-28
MRC04300,Merchant_4300,POS_Restaurant,Ogun,2024-01-13
MRC04301,Merchant_4301,POS_Retail,Lagos,2024-06-06
MRC04302,Merchant_4302,Transfer_P2P,Abuja,2024-04-23
MRC04303,Merchant_4303,Online_Ecommerce,Delta,2024-05-01
MRC04304,Merchant_4304,Online_Ecommerce,Oyo,2024-04-20
MRC04305,Merchant_4305,POS_Retail,Lagos,2024-11-23
MRC04306,Merchant_4306,POS_Grocery,Lagos,2024-03-10
MRC04307,Merchant_4307,Transfer_Business,Anambra,2024-04-21
MRC04308,Merchant_4308,Online_Ecommerce,Lagos,2024-02-10
MRC04309,Merchant_4309,POS_Restaurant,Lagos,2024-02-22
MRC04310,Merchant_4310,Transfer_Business,Kwara,2024-07-13
MRC04311,Merchant_4311,POS_Pharmacy,Enugu,2024-01-23
MRC04312,Merchant_4312,Online_Ecommerce,Enugu,2024-02-07
MRC04313,Merchant_4313,POS_Retail,Oyo,2024-05-15
MRC04314,Merchant_4314,POS_Restaurant,Kano,2024-01-09
MRC04315,Merchant_4315,POS_Grocery,Enugu,2024-01-25
MRC04316,Merchant_4316,Transfer_Payroll,Benue,2024-12-24
MRC04317,Merchant_4317,POS_Retail,Lagos,2024-12-02
MRC04318,Merchant_4318,Online_Ecommerce,Lagos,2024-03-17
MRC04319,Merchant_4319,POS_Retail,Lagos,2024-03-17
MRC04320,Merchant_4320,Online_Ecommerce,Delta,2025-05-11
MRC04321,Merchant_4321,Online_Ecommerce,Kano,2024-01-05
MRC04322,Merchant_4322,Online_Gaming,Lagos,2024-06-05
MRC04323,Merchant_4323,POS_Retail,Abuja,2024-06-12
MRC04324,Merchant_4324,POS_Pharmacy,Lagos,2024-10-06
MRC04325,Merchant_4325,Online_Ecommerce,Abuja,2025-06-29
MRC04326,Merchant_4326,Online_Travel,Benue,2024-03-20
MRC04327,Merchant_4327,Transfer_P2P,Kaduna,2024-04-13
MRC04328,Merchant_4328,POS_Retail,Lagos,2024-07-19
MRC04329,Merchant_4329,POS_Supermarket,Abuja,2025-09-07
MRC04330,Merchant_4330,POS_Retail,Lagos,2025-02-02
MRC04331,Merchant_4331,Transfer_Business,Ogun,2024-07-16
MRC04332,Merchant_4332,POS_Electronics,Oyo,2024-12-15
MRC04333,Merchant_4333,POS_Retail,Abia,2024-01-17
MRC04334,Merchant_4334,Transfer_P2P,Ogun,2024-03-26
MRC04335,Merchant_4335,Online_Travel,Oyo,2024-01-03
MRC04336,Merchant_4336,Transfer_Payroll,Anambra,2024-02-05
MRC04337,Merchant_4337,POS_Grocery,Kaduna,2024-06-28
MRC04338,Merchant_4338,POS_Fuel,Lagos,2025-01-25
MRC04339,Merchant_4339,POS_Grocery,Kano,2024-06-29
MRC04340,Merchant_4340,POS_Grocery,Kano,2024-07-15
MRC04341,Merchant_4341,POS_Grocery,Oyo,2024-01-20
MRC04342,Merchant_4342,POS_Electronics,Lagos,2024-07-15
MRC04343,Merchant_4343,POS_Retail,Lagos,2024-04-19
MRC04344,Merchant_4344,POS_Retail,Abuja,2024-07-08
MRC04345,Merchant_4345,Transfer_Business,Lagos,2024-03-12
MRC04346,Merchant_4346,POS_Supermarket,Cross River,2024-06-05
MRC04347,Merchant_4347,Online_Bills,Kaduna,2024-04-09
MRC04348,Merchant_4348,POS_Supermarket,Kaduna,2024-05-27
MRC04349,Merchant_4349,Online_Gaming,Kano,2024-01-29
MRC04350,Merchant_4350,POS_Fashion,Kaduna,2024-03-31
MRC04351,Merchant_4351,POS_Fashion,Abia,2024-03-25
MRC04352,Merchant_4352,POS_Fashion,Rivers,2024-08-27
MRC04353,Merchant_4353,Online_Travel,Ogun,2024-08-08
MRC04354,Merchant_4354,POS_Grocery,Abuja,2025-03-07
